ComponentID,Day,Temperature,Pressure,Vibration,UsageHours,DaysSinceMaintenance,Failure,Maintenance,ComponentHealth
36,303,72.632,32.519,1.305,69,4,0,0,0.853
36,304,70.414,31.488,1.173,85,5,0,0,0.845
36,305,67.491,28.417,1.241,102,6,0,0,0.826
36,306,71.902,29.75,1.317,94,7,1,1,0.927
36,307,74.749,27.583,1.211,106,1,0,0,0.924
36,308,70.063,29.433,1.466,112,2,0,0,0.908
36,309,74.241,27.92,1.386,123,3,0,0,0.904
36,310,70.413,29.982,1.641,141,4,0,0,0.878
36,311,68.915,29.468,1.503,150,5,0,0,0.854
36,312,74.872,32.389,1.652,36,6,1,1,0.996
36,313,72.868,26.267,0.936,46,1,0,0,0.995
36,314,70.982,23.949,0.857,62,2,0,0,0.996
36,315,71.36,25.752,1.017,72,3,0,0,0.998
36,316,73.106,23.006,1.014,82,4,0,0,0.981
36,317,69.62,27.537,1.221,100,5,0,0,0.96
36,318,71.344,31.985,1.606,112,6,0,0,0.93
36,319,80.038,27.904,1.155,128,7,0,0,0.92
36,320,72.406,30.848,1.347,137,8,0,0,0.909
36,321,71.756,33.214,1.474,143,9,0,0,0.898
36,322,68.328,31.999,1.215,155,10,0,0,0.883
36,323,72.41,29.073,1.439,161,11,0,0,0.861
36,324,70.496,32.289,1.43,167,12,0,0,0.865
36,325,69.03,31.242,1.555,173,13,0,0,0.843
36,326,77.052,35.152,1.775,181,14,0,0,0.838
36,327,78.011,31.919,1.814,199,15,0,0,0.806
36,328,77.345,32.218,2.02,210,16,0,0,0.783
36,329,77.673,31.87,1.883,224,17,0,0,0.759
36,330,78.471,29.707,2.0,241,18,0,0,0.729
36,331,79.691,36.927,1.957,40,19,1,1,0.944
36,332,73.207,27.099,0.817,51,1,0,0,0.913
36,333,78.835,30.14,1.122,59,2,0,0,0.922
36,334,66.706,28.19,1.176,74,3,0,0,0.915
36,335,71.974,30.095,1.047,86,4,0,0,0.904
36,336,70.647,29.454,1.168,95,5,0,0,0.899
36,337,68.765,29.521,1.248,109,6,0,0,0.896
36,338,69.214,29.605,1.185,24,7,1,1,0.97
36,339,66.452,32.281,1.157,82,1,1,1,0.939
36,340,71.361,33.11,1.024,94,1,0,0,0.932
36,341,72.363,32.012,1.208,100,2,0,0,0.932
36,342,74.501,32.178,1.341,73,3,1,1,0.951
36,343,70.514,27.05,0.911,85,1,0,0,0.931
36,344,71.516,31.774,1.093,93,2,0,0,0.913
36,345,70.153,33.076,1.555,109,3,0,0,0.893
36,346,73.774,30.355,1.499,121,4,0,0,0.873
36,347,75.947,30.394,1.592,22,5,1,1,0.943
36,348,70.997,33.711,0.86,34,1,0,0,0.938
36,349,67.876,32.757,0.898,45,2,0,0,0.927
36,350,76.832,27.293,0.855,59,3,0,0,0.923
36,351,72.023,27.174,0.866,67,4,0,0,0.913
36,352,71.585,32.486,1.045,29,5,1,1,0.946
36,353,71.973,29.372,0.975,36,1,0,0,0.944
36,354,68.452,27.029,0.926,53,2,0,0,0.907
36,355,69.823,30.085,0.934,71,3,0,0,0.879
36,356,73.917,28.945,1.304,79,4,0,0,0.872
36,357,73.352,29.216,1.279,93,5,0,0,0.863
36,358,78.06,32.386,1.265,100,6,0,0,0.865
36,359,71.588,33.079,1.264,116,7,0,0,0.856
36,360,76.698,30.318,1.18,131,8,0,0,0.818
36,361,74.736,33.92,1.393,50,9,1,1,0.934
36,362,69.704,32.015,1.197,68,1,0,0,0.906
36,363,77.875,32.986,1.097,33,2,1,1,0.927
36,364,74.883,31.613,0.9,20,1,1,1,0.969
36,365,70.106,28.383,0.763,31,1,0,0,0.954
37,1,79.335,37.446,1.565,215,3,0,0,0.975
37,2,75.732,37.758,1.768,221,4,0,0,0.959
37,3,71.198,33.504,1.891,233,5,0,0,0.95
37,4,72.051,35.482,1.829,239,6,0,0,0.937
37,5,75.194,36.83,1.857,255,7,0,0,0.912
37,6,74.715,41.206,2.387,75,8,1,1,0.952
37,7,66.749,32.02,0.995,83,1,0,0,0.943
37,8,75.482,33.466,1.299,89,2,0,0,0.94
37,9,76.18,31.636,1.306,104,3,0,0,0.917
37,10,72.419,31.132,1.304,121,4,0,0,0.887
37,11,69.402,37.602,1.519,135,5,0,0,0.885
37,12,77.008,33.183,1.623,142,6,0,0,0.89
37,13,73.554,36.475,1.494,157,7,0,0,0.887
37,14,74.914,36.117,1.4,169,8,0,0,0.867
37,15,73.068,35.149,1.561,175,9,0,0,0.856
37,16,75.131,36.43,1.63,192,10,0,0,0.836
37,17,78.811,35.864,1.919,16,11,1,1,0.963
37,18,70.505,34.517,0.603,81,1,1,1,0.997
37,19,71.327,28.028,0.855,97,1,0,0,0.982
37,20,68.056,30.066,1.228,45,2,1,1,0.955
37,21,66.785,30.351,1.086,53,1,0,0,0.95
37,22,71.469,31.207,0.692,62,2,0,0,0.949
37,23,69.974,32.645,1.122,78,3,0,0,0.913
37,24,74.123,34.735,1.098,38,4,1,1,0.986
37,25,71.352,32.641,0.949,47,1,0,0,0.981
37,26,68.509,35.18,0.715,61,2,0,0,0.962
37,27,74.101,31.321,1.192,70,3,0,0,0.943
37,28,74.117,31.518,0.943,99,4,1,1,0.927
37,29,69.147,34.302,1.191,117,1,0,0,0.88
37,30,72.468,31.207,1.402,135,2,0,0,0.862
37,31,68.412,36.798,1.644,98,3,1,1,0.955
37,32,75.318,37.309,1.306,108,1,0,0,0.93
37,33,74.452,33.65,1.323,124,2,0,0,0.927
37,34,76.747,37.505,1.198,130,3,0,0,0.93
37,35,73.707,34.584,1.495,10,4,1,1,0.989
37,36,72.324,29.937,0.91,18,1,0,0,0.974
37,37,72.641,33.446,0.748,34,2,0,0,0.977
37,38,72.051,32.194,0.743,40,3,0,0,0.962
37,39,72.254,33.416,0.826,56,4,0,0,0.948
37,40,68.523,31.681,1.294,71,5,0,0,0.918
37,41,77.022,35.642,1.234,78,6,0,0,0.903
37,42,73.906,37.634,1.141,85,7,0,0,0.88
37,43,68.438,35.172,1.007,76,8,1,1,0.918
37,44,77.884,37.175,1.0,83,1,0,0,0.9
37,45,74.43,34.124,1.192,90,2,0,0,0.887
37,46,75.776,30.574,1.03,98,3,0,0,0.885
37,47,69.346,30.46,1.399,108,4,0,0,0.878
37,48,70.919,33.13,1.184,118,5,0,0,0.856
37,49,72.526,33.093,1.497,11,6,1,1,0.997
37,50,73.96,31.598,0.833,18,1,0,0,0.994
37,51,74.525,35.049,0.71,31,2,0,0,0.965
37,52,68.403,31.719,1.104,42,3,0,0,0.946
37,53,67.982,34.039,1.031,50,4,1,1,0.938
37,54,76.441,30.944,1.174,62,1,1,1,0.977
37,55,73.838,30.952,1.098,80,1,0,0,0.964
37,56,71.899,34.702,1.111,86,2,0,0,0.956
37,57,69.604,32.847,1.546,98,3,0,0,0.93
37,58,74.058,35.851,1.363,62,4,1,1,0.976
37,59,72.39,34.94,1.09,78,1,0,0,0.954
37,60,77.17,32.109,1.127,85,2,0,0,0.951
37,61,77.878,36.312,0.911,94,3,0,0,0.949
37,62,70.495,32.86,1.294,110,4,0,0,0.942
37,63,68.802,34.819,1.121,122,5,0,0,0.916
37,64,76.216,35.323,1.214,134,6,0,0,0.915
37,65,72.362,36.401,1.416,81,7,1,1,0.982
37,66,71.213,31.3,1.21,94,1,0,0,0.966
37,67,75.917,30.941,1.086,112,2,0,0,0.947
37,68,75.046,33.203,0.913,120,3,0,0,0.936
37,69,77.317,35.815,1.093,128,4,0,0,0.918
37,70,78.886,36.26,1.305,138,5,0,0,0.89
37,71,76.541,38.756,1.402,144,6,0,0,0.868
37,72,79.362,37.497,1.395,84,7,1,1,0.961
37,73,78.223,34.699,1.442,99,1,0,0,0.944
37,74,73.358,35.546,1.294,115,2,0,0,0.926
37,75,76.36,34.59,1.239,130,3,0,0,0.898
37,76,78.257,34.486,1.274,136,4,0,0,0.894
37,77,71.872,37.82,1.276,43,5,1,1,0.967
37,78,67.47,30.735,0.982,54,1,0,0,0.958
37,79,71.797,32.881,1.272,67,2,0,0,0.944
37,80,73.124,37.324,1.331,82,3,0,0,0.929
37,81,77.009,33.158,1.028,97,4,0,0,0.908
37,82,78.295,34.95,1.47,111,5,0,0,0.889
37,83,75.195,35.398,1.402,117,6,0,0,0.876
37,84,76.926,36.779,1.274,125,7,0,0,0.864
37,85,70.552,35.532,1.617,139,8,0,0,0.842
37,86,80.45,32.854,1.544,156,9,0,0,0.82
37,87,82.941,36.228,1.265,166,10,0,0,0.799
37,88,73.47,33.241,1.737,173,11,0,0,0.788
37,89,74.889,36.112,1.584,182,12,0,0,0.787
37,90,82.247,38.546,1.758,197,13,0,0,0.774
37,91,79.96,41.208,1.895,203,14,0,0,0.752
37,92,80.267,37.973,1.855,2,15,1,1,0.923
37,93,73.966,29.149,0.824,16,1,0,0,0.91
37,94,77.923,34.934,0.575,97,2,1,1,0.992
37,95,78.931,35.855,1.063,27,1,1,1,0.916
37,96,72.644,34.448,0.981,14,1,1,1,0.923
37,97,76.723,32.181,0.697,23,1,0,0,0.909
37,98,75.334,35.998,0.875,29,2,0,0,0.903
37,99,75.337,33.242,0.696,17,3,1,1,0.97
37,100,73.281,35.798,0.611,26,1,0,0,0.952
37,101,68.934,34.61,0.602,33,2,0,0,0.956
37,102,69.1,36.244,1.161,50,3,0,0,0.934
37,103,74.131,34.611,1.017,67,4,0,0,0.917
37,104,75.096,34.008,1.517,75,5,0,0,0.904
37,105,72.346,30.239,1.066,85,6,0,0,0.902
37,106,77.7,35.133,1.173,95,7,0,0,0.89
37,107,79.387,31.585,1.358,108,8,0,0,0.887
37,108,76.686,32.291,1.54,117,9,0,0,0.888
37,109,73.692,33.154,1.289,124,10,0,0,0.879
37,110,75.995,32.232,1.504,90,11,1,1,0.995
37,111,75.155,35.284,1.31,104,1,0,0,0.993
37,112,74.811,32.514,1.066,120,2,0,0,0.991
37,113,74.321,32.747,1.36,130,3,0,0,0.978
37,114,70.281,32.944,1.621,143,4,0,0,0.949
37,115,71.849,34.255,1.627,160,5,0,0,0.931
37,116,77.525,37.017,1.7,178,6,0,0,0.901
37,117,77.759,32.931,1.506,191,7,0,0,0.893
37,118,76.418,36.537,1.93,203,8,0,0,0.88
37,119,77.054,34.477,1.582,217,9,0,0,0.838
37,120,81.379,38.676,1.764,229,10,0,0,0.838
37,121,80.091,37.266,1.961,238,11,0,0,0.809
37,122,75.158,40.092,1.636,248,12,0,0,0.791
37,123,75.167,33.628,2.209,256,13,0,0,0.789
37,124,81.024,36.665,2.174,265,14,0,0,0.771
37,125,81.425,42.005,2.08,91,15,1,1,0.919
37,126,78.503,34.164,1.244,101,1,0,0,0.918
37,127,76.82,33.966,1.121,113,2,0,0,0.914
37,128,72.115,33.015,1.481,120,3,0,0,0.904
37,129,75.788,36.013,1.382,135,4,0,0,0.878
37,130,76.705,34.697,1.311,153,5,0,0,0.87
37,131,75.889,36.08,1.587,171,6,0,0,0.843
37,132,74.156,38.045,1.516,186,7,0,0,0.813
37,133,79.394,37.806,1.758,196,8,0,0,0.798
37,134,76.055,32.702,1.79,204,9,0,0,0.79
37,135,74.687,38.607,1.491,26,10,1,1,0.962
37,136,79.273,33.605,0.946,43,1,0,0,0.934
37,137,77.606,33.882,1.031,56,2,0,0,0.928
37,138,72.677,32.514,0.813,68,3,0,0,0.908
37,139,69.856,33.736,1.246,81,4,0,0,0.902
37,140,77.509,32.134,0.993,93,5,0,0,0.892
37,141,76.475,34.821,1.274,108,6,0,0,0.853
37,142,79.22,33.238,1.356,125,7,0,0,0.849
37,143,81.163,36.283,1.093,135,8,0,0,0.817
37,144,74.284,35.554,1.517,146,9,0,0,0.816
37,145,74.977,34.443,1.673,161,10,0,0,0.8
37,146,75.833,41.929,1.752,77,11,1,1,0.918
37,147,71.063,32.918,1.12,89,1,0,0,0.911
37,148,69.52,35.455,1.142,101,2,0,0,0.917
37,149,73.137,34.871,1.518,110,3,0,0,0.895
37,150,74.921,35.309,1.078,45,4,1,1,0.959
37,151,73.284,34.695,1.136,56,1,0,0,0.948
37,152,67.74,34.095,1.135,72,2,0,0,0.939
37,153,75.209,32.294,0.869,79,3,0,0,0.914
37,154,80.753,40.253,0.967,92,4,0,0,0.89
37,155,71.879,36.363,1.138,100,5,0,0,0.885
37,156,72.514,35.649,1.363,106,6,0,0,0.882
37,157,71.856,34.148,1.477,120,7,0,0,0.865
37,158,71.219,33.264,1.28,130,8,0,0,0.874
37,159,74.593,32.683,1.481,145,9,0,0,0.857
37,160,74.044,35.048,1.28,37,10,1,1,0.999
37,161,66.643,34.675,0.743,52,1,0,0,0.982
37,162,70.682,27.874,1.094,68,2,0,0,0.96
37,163,66.954,31.379,1.01,45,3,1,1,0.988
37,164,71.3,32.574,1.138,57,1,0,0,0.965
37,165,66.185,32.949,0.823,63,2,0,0,0.968
37,166,72.258,33.21,0.977,70,3,0,0,0.963
37,167,73.695,37.598,0.96,78,4,0,0,0.952
37,168,69.4,32.644,1.0,96,5,0,0,0.934
37,169,66.782,35.1,1.13,107,6,0,0,0.924
37,170,70.535,33.619,1.397,119,7,0,0,0.893
37,171,75.8,35.12,1.529,137,8,0,0,0.856
37,172,73.29,35.908,1.383,145,9,0,0,0.836
37,173,70.877,34.502,1.454,156,10,0,0,0.842
37,174,72.344,36.134,1.365,9,11,1,1,0.998
37,175,69.169,30.316,1.018,18,1,0,0,0.994
37,176,74.815,33.142,0.698,34,2,0,0,0.972
37,177,69.325,34.719,1.06,45,3,0,0,0.959
37,178,71.296,35.63,1.093,56,4,0,0,0.952
37,179,71.369,32.997,1.006,64,5,0,0,0.963
37,180,74.356,34.817,1.023,82,6,0,0,0.935
37,181,69.445,29.808,1.146,93,7,0,0,0.921
37,182,73.416,34.5,1.168,100,8,0,0,0.923
37,183,67.329,33.167,1.328,106,9,0,0,0.919
37,184,66.52,30.858,1.293,117,10,0,0,0.909
37,185,73.518,37.815,1.424,134,11,0,0,0.87
37,186,73.993,35.526,1.331,91,12,1,1,0.935
37,187,72.427,34.015,1.033,102,1,0,0,0.909
37,188,71.289,33.789,1.701,111,2,0,0,0.91
37,189,77.539,34.17,1.145,124,3,0,0,0.896
37,190,67.245,34.988,1.425,139,4,0,0,0.884
37,191,75.704,31.698,0.999,157,5,0,0,0.865
37,192,76.97,33.416,1.732,29,6,1,1,0.938
37,193,69.414,30.362,0.705,43,1,0,0,0.927
37,194,67.829,38.207,1.012,50,2,0,0,0.903
37,195,72.342,30.097,0.946,62,3,0,0,0.901
37,196,70.471,29.773,1.088,72,4,0,0,0.905
37,197,69.058,31.361,1.356,87,5,0,0,0.902
37,198,70.738,34.303,1.207,96,6,0,0,0.898
37,199,67.77,34.618,1.207,110,7,0,0,0.871
37,200,64.58,36.278,1.14,13,8,1,1,0.947
37,201,71.094,30.29,0.763,27,1,0,0,0.925
37,202,62.832,30.701,0.822,37,2,0,0,0.91
37,203,64.111,32.776,0.923,77,3,1,1,0.965
37,204,68.32,33.662,1.004,95,1,0,0,0.959
37,205,70.004,30.134,1.282,9,2,1,1,0.967
37,206,63.854,29.372,0.852,24,1,0,0,0.93
37,207,68.038,28.206,0.963,40,2,0,0,0.905
37,208,63.99,30.982,1.093,52,3,0,0,0.881
37,209,72.53,31.279,0.766,68,4,0,0,0.87
37,210,72.581,34.403,1.389,86,5,0,0,0.867
37,211,66.391,31.604,0.983,98,6,0,0,0.839
37,212,65.977,29.573,1.31,109,7,0,0,0.831
37,213,69.423,32.453,1.274,120,8,0,0,0.825
37,214,68.343,34.175,1.267,129,9,0,0,0.792
37,215,66.502,33.556,1.56,138,10,0,0,0.775
37,216,68.633,31.295,1.319,144,11,0,0,0.773
37,217,74.195,33.562,1.496,162,12,0,0,0.75
37,218,72.363,30.667,1.714,175,13,0,0,0.727
37,219,69.902,33.796,1.502,188,14,0,0,0.692
37,220,72.189,34.524,1.906,35,15,1,1,0.906
37,221,60.836,31.689,0.939,47,1,0,0,0.887
37,222,66.944,29.515,0.978,54,2,0,0,0.864
37,223,67.486,28.518,0.846,61,3,0,0,0.846
37,224,66.337,34.283,1.254,74,4,0,0,0.82
37,225,68.714,33.21,1.124,76,5,1,1,0.92
37,226,68.089,35.581,1.02,87,1,0,0,0.921
37,227,70.33,33.109,0.916,102,2,0,0,0.906
37,228,62.593,30.682,1.637,30,3,1,1,0.947
37,229,65.805,29.553,0.522,45,1,0,0,0.942
37,230,69.125,30.707,0.965,51,2,0,0,0.939
37,231,64.298,31.066,0.894,61,3,0,0,0.941
37,232,64.206,32.664,0.958,67,4,0,0,0.917
37,233,69.799,32.163,1.111,83,5,0,0,0.904
37,234,64.779,35.194,1.187,101,6,0,0,0.88
37,235,66.578,30.438,1.448,116,7,0,0,0.859
37,236,68.596,31.621,0.932,122,8,0,0,0.85
37,237,72.517,31.467,1.384,135,9,0,0,0.826
37,238,67.586,29.947,1.491,145,10,0,0,0.814
37,239,71.794,36.236,1.657,51,11,1,1,0.94
37,240,63.94,26.951,1.152,57,1,0,0,0.934
37,241,66.049,31.554,0.717,67,2,1,1,0.94
37,242,64.135,28.701,1.13,73,1,0,0,0.927
37,243,67.758,30.498,1.112,82,2,1,1,0.947
37,244,58.313,30.461,1.157,8,1,1,1,0.975
37,245,62.335,31.115,0.626,21,1,0,0,0.958
37,246,63.906,28.833,0.672,28,2,0,0,0.93
37,247,64.753,33.039,1.182,46,3,0,0,0.906
37,248,64.988,29.325,0.992,92,4,1,1,0.972
37,249,61.125,34.688,1.156,102,1,0,0,0.959
37,250,61.571,34.521,1.484,112,2,0,0,0.947
37,251,65.987,31.888,1.3,123,3,0,0,0.935
37,252,66.309,33.702,1.322,141,4,0,0,0.905
37,253,68.833,32.083,1.573,152,5,0,0,0.885
37,254,65.084,31.493,1.617,164,6,0,0,0.865
37,255,68.618,31.189,1.514,171,7,0,0,0.846
37,256,73.231,33.789,1.504,185,8,0,0,0.813
37,257,71.733,35.267,1.812,203,9,0,0,0.803
37,258,66.102,35.68,1.928,63,10,1,1,0.994
37,259,69.08,32.978,1.165,78,1,0,0,0.983
37,260,67.165,31.324,1.066,84,2,0,0,0.994
37,261,66.667,30.211,1.04,96,3,0,0,0.985
37,262,66.515,33.297,1.555,106,4,0,0,0.984
37,263,63.356,31.321,1.009,123,5,0,0,0.967
37,264,63.667,28.438,1.113,136,6,0,0,0.958
37,265,61.09,33.233,1.545,149,7,0,0,0.94
37,266,64.317,32.177,1.493,165,8,0,0,0.915
37,267,70.239,28.972,1.704,172,9,0,0,0.893
37,268,70.855,30.662,1.671,183,10,0,0,0.877
37,269,72.574,30.051,1.65,13,11,1,1,0.955
37,270,66.987,29.77,0.761,19,1,0,0,0.957
37,271,64.186,27.174,0.605,28,2,0,0,0.941
37,272,63.158,27.361,0.671,34,3,0,0,0.932
37,273,61.906,27.709,0.806,40,4,0,0,0.93
37,274,68.109,33.073,1.004,48,5,0,0,0.924
37,275,63.067,29.037,0.965,55,6,0,0,0.929
37,276,64.053,31.757,1.057,66,7,0,0,0.919
37,277,61.887,26.221,1.079,83,8,0,0,0.896
37,278,66.367,34.283,1.196,100,9,0,0,0.875
37,279,58.881,30.944,1.28,112,10,0,0,0.855
37,280,62.885,32.562,1.481,121,11,0,0,0.831
37,281,73.212,29.219,1.108,129,12,0,0,0.811
37,282,63.822,26.562,1.596,136,13,0,0,0.807
37,283,68.03,33.75,1.684,145,14,0,0,0.783
37,284,65.106,32.185,1.724,162,15,0,0,0.765
37,285,70.484,30.834,1.571,180,16,0,0,0.748
37,286,68.629,34.946,1.752,68,17,1,1,0.98
37,287,61.237,31.918,1.004,74,1,0,0,0.958
37,288,65.464,31.378,1.175,91,2,0,0,0.937
37,289,63.438,30.246,1.082,97,3,0,0,0.925
37,290,65.772,32.61,1.244,107,4,0,0,0.934
37,291,68.122,32.743,1.254,125,5,0,0,0.919
37,292,65.259,31.284,1.507,131,6,0,0,0.914
37,293,71.046,30.073,1.324,138,7,0,0,0.916
37,294,63.243,30.347,1.303,144,8,0,0,0.917
37,295,69.225,32.32,1.153,154,9,0,0,0.891
37,296,67.863,35.288,1.541,161,10,0,0,0.884
37,297,68.381,32.694,1.383,171,11,0,0,0.862
37,298,69.16,34.147,1.47,182,12,0,0,0.845
37,299,71.225,33.135,1.738,199,13,0,0,0.821
37,300,71.802,31.958,1.768,48,14,1,1,0.917
37,301,62.79,30.24,0.961,58,1,0,0,0.903
37,302,63.206,31.587,0.932,75,2,0,0,0.9
37,303,62.486,32.277,1.088,83,3,0,0,0.895
37,304,66.247,33.719,0.87,91,4,0,0,0.891
37,305,71.843,31.034,0.977,106,5,0,0,0.877
37,306,66.385,31.549,1.081,15,6,1,1,0.973
37,307,60.936,30.703,0.909,23,1,0,0,0.964
37,308,70.892,32.0,0.845,34,2,0,0,0.946
37,309,65.073,28.343,0.771,42,3,0,0,0.926
37,310,66.063,29.784,1.071,60,4,0,0,0.896
37,311,63.81,30.211,1.124,75,5,0,0,0.866
37,312,70.042,26.858,1.03,87,6,0,0,0.869
37,313,74.666,29.665,1.15,103,7,0,0,0.85
37,314,57.632,31.91,1.301,116,8,0,0,0.846
37,315,68.873,33.691,1.446,132,9,0,0,0.818
37,316,72.168,32.616,1.574,139,10,0,0,0.829
37,317,68.803,29.512,1.235,67,11,1,1,0.985
37,318,66.353,30.515,0.986,76,1,0,0,0.964
37,319,66.882,26.524,0.86,91,2,0,0,0.954
37,320,70.443,37.69,1.129,104,3,0,0,0.941
37,321,69.475,30.919,1.107,120,4,0,0,0.917
37,322,67.853,35.18,1.302,133,5,0,0,0.908
37,323,74.156,34.731,1.445,143,6,0,0,0.884
37,324,69.123,32.939,1.465,98,7,1,1,0.978
37,325,67.8,29.255,1.376,115,1,0,0,0.963
37,326,69.431,28.377,1.259,128,2,0,0,0.945
37,327,69.103,31.039,1.219,137,3,0,0,0.94
37,328,72.178,31.914,1.47,144,4,0,0,0.923
37,329,67.904,37.98,1.557,154,5,0,0,0.91
37,330,74.372,32.421,1.845,172,6,0,0,0.901
37,331,69.87,35.431,1.588,91,7,1,1,0.938
37,332,63.224,34.78,0.914,98,1,0,0,0.93
37,333,65.142,35.165,1.225,109,2,0,0,0.923
37,334,69.762,28.514,1.212,123,3,0,0,0.903
37,335,74.544,32.288,1.552,132,4,0,0,0.897
37,336,67.0,32.571,1.613,148,5,0,0,0.865
37,337,75.855,30.288,1.343,164,6,0,0,0.855
37,338,73.455,36.098,1.87,26,7,1,1,0.991
37,339,70.231,29.907,0.892,43,1,0,0,0.977
37,340,67.938,27.732,0.87,50,2,0,0,0.959
37,341,65.221,29.729,1.263,57,3,0,0,0.951
37,342,68.932,33.12,1.258,70,4,0,0,0.936
37,343,72.525,36.374,0.953,27,5,1,1,0.963
37,344,68.918,32.195,0.576,33,1,0,0,0.965
37,345,68.415,34.095,1.124,49,2,0,0,0.956
37,346,67.818,32.387,0.971,59,3,1,1,0.937
37,347,68.993,35.714,1.113,71,1,0,0,0.907
37,348,70.128,34.104,0.974,80,2,0,0,0.889
37,349,67.486,30.346,0.895,93,3,0,0,0.874
37,350,66.739,33.691,1.459,100,4,0,0,0.86
37,351,74.91,33.919,1.423,26,5,1,1,0.984
37,352,68.054,29.666,0.663,97,1,1,1,0.927
37,353,71.094,31.896,1.221,111,1,0,0,0.904
37,354,71.328,30.758,1.218,125,2,0,0,0.885
37,355,73.535,32.544,1.126,136,3,0,0,0.866
37,356,68.474,32.445,1.293,39,4,1,1,0.987
37,357,66.535,34.831,0.919,56,1,0,0,0.98
37,358,65.046,31.891,1.062,69,2,0,0,0.963
37,359,72.044,32.101,1.085,85,3,0,0,0.942
37,360,70.62,36.432,1.148,93,4,0,0,0.933
37,361,68.684,32.626,1.237,13,5,1,1,0.92
37,362,71.201,33.611,0.858,21,1,0,0,0.93
37,363,65.543,27.833,0.54,30,2,0,0,0.914
37,364,64.312,31.371,1.06,41,3,0,0,0.902
37,365,73.445,34.128,0.981,53,4,0,0,0.892
38,1,105.958,53.096,5.0,65,15,1,1,0.931
38,2,79.835,32.384,0.859,99,1,1,1,0.972
38,3,79.35,33.095,1.401,24,1,1,1,0.952
38,4,72.64,31.749,0.547,31,1,0,0,0.942
38,5,75.828,29.046,1.02,41,2,0,0,0.946
38,6,75.189,32.311,0.833,53,3,0,0,0.926
38,7,78.701,30.926,1.099,61,4,0,0,0.93
38,8,76.753,31.323,1.032,77,5,0,0,0.912
38,9,77.851,29.775,0.94,87,6,0,0,0.905
38,10,76.988,32.924,1.321,102,7,0,0,0.884
38,11,79.601,34.052,1.214,118,8,0,0,0.868
38,12,83.31,31.938,1.146,125,9,0,0,0.841
38,13,81.348,36.438,1.28,133,10,0,0,0.828
38,14,81.183,35.566,1.634,13,11,1,1,0.99
38,15,74.784,31.087,0.444,30,1,0,0,0.973
38,16,75.679,30.248,0.732,37,2,0,0,0.978
38,17,77.476,32.928,0.784,46,3,0,0,0.969
38,18,77.66,33.203,0.99,52,4,0,0,0.971
38,19,77.789,36.088,0.983,65,5,0,0,0.962
38,20,81.532,31.911,0.826,73,6,0,0,0.958
38,21,81.161,33.624,1.0,83,7,0,0,0.942
38,22,74.228,34.273,1.046,89,8,0,0,0.942
38,23,82.599,36.451,1.315,102,9,0,0,0.919
38,24,79.343,32.814,1.262,118,10,0,0,0.902
38,25,81.739,37.08,1.071,57,11,1,1,0.988
38,26,78.25,32.885,0.782,33,1,1,1,0.969
38,27,79.729,35.155,0.838,40,1,0,0,0.965
38,28,82.056,35.141,1.17,54,2,0,0,0.949
38,29,81.526,33.304,0.792,61,3,0,0,0.945
38,30,77.324,33.918,1.135,72,4,0,0,0.931
38,31,80.472,31.605,1.01,84,5,0,0,0.928
38,32,83.953,32.79,1.113,93,6,0,0,0.919
38,33,82.021,35.367,1.209,101,7,0,0,0.916
38,34,79.241,35.557,1.295,113,8,0,0,0.892
38,35,84.096,32.489,1.322,127,9,0,0,0.875
38,36,81.587,35.187,1.481,139,10,0,0,0.87
38,37,85.073,35.798,1.796,153,11,0,0,0.854
38,38,84.736,36.9,1.509,6,12,1,1,0.954
38,39,81.959,32.009,0.877,19,1,0,0,0.951
38,40,83.075,34.848,0.766,29,2,0,0,0.94
38,41,74.92,32.716,0.726,40,3,0,0,0.929
38,42,83.852,29.753,1.136,47,4,0,0,0.933
38,43,79.249,32.262,1.065,53,5,0,0,0.907
38,44,81.477,33.0,1.158,69,6,0,0,0.879
38,45,81.51,30.772,1.153,81,7,0,0,0.863
38,46,81.817,30.657,0.993,98,8,0,0,0.846
38,47,84.425,35.085,1.261,110,9,0,0,0.831
38,48,80.905,34.389,1.17,119,10,0,0,0.822
38,49,82.921,39.51,1.243,24,11,1,1,0.945
38,50,74.775,35.58,0.845,36,1,0,0,0.933
38,51,83.092,33.703,1.079,44,2,0,0,0.934
38,52,78.755,35.923,0.685,59,3,0,0,0.905
38,53,77.822,32.851,0.813,69,4,0,0,0.88
38,54,79.008,31.621,1.085,83,5,0,0,0.864
38,55,83.664,35.273,0.983,98,6,0,0,0.858
38,56,84.314,35.441,1.556,66,7,1,1,0.961
38,57,76.622,34.209,1.153,78,1,0,0,0.951
38,58,81.176,31.815,0.926,85,2,0,0,0.96
38,59,80.739,34.669,1.142,101,3,0,0,0.939
38,60,86.682,39.759,1.421,107,4,0,0,0.954
38,61,81.452,33.192,1.263,123,5,0,0,0.94
38,62,87.612,37.117,1.275,132,6,0,0,0.909
38,63,82.642,35.585,1.367,139,7,0,0,0.888
38,64,84.144,32.653,1.477,148,8,0,0,0.851
38,65,81.085,36.46,1.342,155,9,0,0,0.827
38,66,84.433,36.223,1.438,161,10,0,0,0.802
38,67,80.744,36.986,1.535,167,11,0,0,0.796
38,68,85.978,37.723,1.742,182,12,0,0,0.764
38,69,89.13,36.681,1.687,192,13,0,0,0.735
